room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
13418525,1435,75961250,Shared room,,Seattle,,Roosevelt,0,0.0,2,1.0,,99.0,,2017-07-11 15:05:02.417598,47.685374,-122.313325,0101000020E61000003B014D840D945EC0ADC3D155BAD74740
19493701,1435,85076667,Shared room,,Seattle,,Fremont,0,0.0,1,1.0,,88.0,,2017-07-11 15:05:02.415248,47.663911,-122.35258,0101000020E6100000514EB4AB90965EC0323A2009FBD44740
10929753,1435,56428003,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,100.0,,2017-07-11 15:05:02.412136,47.619086,-122.322567,0101000020E610000035F10EF0A4945EC0ABB4C5353ECF4740
6391711,1435,26380561,Shared room,,Seattle,,Lower Queen Anne,0,0.0,1,1.0,,98.0,,2017-07-11 15:05:02.405549,47.627376,-122.347544,0101000020E6100000F27A30293E965EC0CC2555DB4DD04740
13878032,1435,1243056,Shared room,,Seattle,,Wallingford,0,0.0,2,1.0,,90.0,,2017-07-11 15:05:02.400831,47.65,-122.332223,0101000020E6100000A8FE412443955EC03333333333D34740
18935376,1435,93729500,Shared room,,Seattle,,International District,9,4.5,6,1.0,,85.0,,2017-07-11 15:05:02.393830,47.599941,-122.328081,0101000020E6100000185C7347FF945EC0C843DFDDCACC4740
1520501,1435,1243056,Shared room,,Seattle,,Broadway,4,3.5,1,1.0,,63.0,,2017-07-11 15:05:00.538268,47.624301,-122.319154,0101000020E6100000CE18E6046D945EC018EE5C18E9CF4740
1511620,1435,1243056,Shared room,,Seattle,,Broadway,9,4.5,1,1.0,,63.0,,2017-07-11 15:05:00.533488,47.625287,-122.319425,0101000020E610000096218E7571945EC096CE876709D04740
1520449,1435,1243056,Shared room,,Seattle,,Broadway,15,4.5,1,1.0,,63.0,,2017-07-11 15:05:00.531475,47.624094,-122.319695,0101000020E6100000766C04E275945EC09ED0EB4FE2CF4740
1520533,1435,1243056,Shared room,,Seattle,,Broadway,15,4.5,1,1.0,,63.0,,2017-07-11 15:05:00.529421,47.625135,-122.32051,0101000020E61000009F02603C83945EC0E04A766C04D04740
7258811,1435,1243056,Shared room,,Seattle,,Wallingford,3,3.5,1,1.0,,63.0,,2017-07-11 15:05:00.526915,47.650858,-122.331338,0101000020E6100000037B4CA434955EC0842BA0504FD34740
1520581,1435,1243056,Shared room,,Seattle,,Broadway,14,4.5,1,1.0,,75.0,,2017-07-11 15:05:00.524623,47.623839,-122.32176,0101000020E61000004D4A41B797945EC0137CD3F4D9CF4740
13357567,1435,2848435,Shared room,,Seattle,,Fremont,26,5.0,2,1.0,,70.0,,2017-07-11 15:05:00.522234,47.653888,-122.346349,0101000020E61000002600FF942A965EC0999F1B9AB2D34740
1520549,1435,1243056,Shared room,,Seattle,,Broadway,7,4.5,1,1.0,,75.0,,2017-07-11 15:05:00.520001,47.625063,-122.319053,0101000020E6100000342C465D6B945EC046787B1002D04740
13100812,1435,72787921,Shared room,,Seattle,,Bitter Lake,0,0.0,1,1.0,,75.0,,2017-07-11 15:05:00.516753,47.733923,-122.349372,0101000020E6100000D788601C5C965EC01F645930F1DD4740
9316009,1435,21420064,Shared room,,Seattle,,Roosevelt,0,0.0,1,1.0,,76.0,,2017-07-11 15:04:58.978694,47.675759,-122.319121,0101000020E6100000E09D7C7A6C945EC0247D5A457FD64740
14921088,1435,34039684,Shared room,,Seattle,,Broadway,1,0.0,2,1.0,,79.0,,2017-07-11 15:04:58.976165,47.618951,-122.32679,0101000020E61000003BAA9A20EA945EC0CB694FC939CF4740
15312556,1435,55963544,Shared room,,Seattle,,Fremont,2,0.0,1,1.0,,69.0,,2017-07-11 15:04:58.972228,47.662319,-122.352404,0101000020E6100000B2BE81C98D965EC07C4276DEC6D44740
19220100,1435,27291668,Shared room,,Seattle,,Pioneer Square,3,5.0,2,1.0,,73.0,,2017-07-11 15:04:58.970315,47.59857,-122.333256,0101000020E6100000884CF91054955EC0F12E17F19DCC4740
8073395,1435,18696270,Shared room,,Seattle,,Broadway,16,5.0,2,1.0,,72.0,,2017-07-11 15:04:58.968023,47.615326,-122.315958,0101000020E6100000363AE7A738945EC073309B00C3CE4740
11673305,1435,32723488,Shared room,,Seattle,,Minor,4,4.5,2,1.0,,62.0,,2017-07-11 15:04:58.966117,47.613836,-122.310815,0101000020E6100000CD069964E4935EC0C18D942D92CE4740
13418528,1435,75961250,Shared room,,Seattle,,Roosevelt,1,0.0,3,1.0,,70.0,,2017-07-11 15:04:58.963779,47.685103,-122.313484,0101000020E61000006FF4311F10945EC01CB28174B1D74740
14918493,1435,1243056,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,60.0,,2017-07-11 15:04:58.961844,47.616955,-122.322862,0101000020E6100000C1C760C5A9945EC0450DA661F8CE4740
15258027,1435,81505591,Shared room,,Seattle,,Lower Queen Anne,0,0.0,1,1.0,,80.0,,2017-07-11 15:04:58.959650,47.623574,-122.357536,0101000020E610000021C9ACDEE1965EC06551D845D1CF4740
19314847,1435,6643008,Shared room,,Seattle,,North College Park,1,0.0,2,1.0,,65.0,,2017-07-11 15:04:58.957310,47.695049,-122.341682,0101000020E610000071E82D1EDE955EC00A0F9A5DF7D84740
15182022,1435,31751507,Shared room,,Seattle,,Central Business District,0,0.0,2,1.0,,62.0,,2017-07-11 15:04:58.953512,47.60959,-122.339185,0101000020E6100000CD920035B5955EC0FCFB8C0B07CE4740
19386335,1435,85076667,Shared room,,Seattle,,Fremont,0,0.0,2,1.0,,77.0,,2017-07-11 15:04:58.951363,47.661592,-122.353432,0101000020E6100000085740A19E965EC0CAA5F10BAFD44740
18121221,1435,55841275,Shared room,,Seattle,,University District,8,5.0,2,1.0,,80.0,,2017-07-11 15:04:58.949191,47.662622,-122.301375,0101000020E61000003F355EBA49935EC018CE35CCD0D44740
3906733,1435,11525212,Shared room,,Seattle,,Central Business District,35,4.5,1,1.0,,75.0,,2017-07-11 15:04:58.946562,47.606451,-122.338936,0101000020E6100000F9DB9E20B1955EC031D0B52FA0CD4740
11588127,1435,6814802,Shared room,,Seattle,,Belltown,31,5.0,1,1.0,,65.0,,2017-07-11 15:04:58.944596,47.618033,-122.346255,0101000020E6100000E544BB0A29965EC0A46C91B41BCF4740
18200107,1435,125627866,Shared room,,Seattle,,South Lake Union,26,5.0,2,1.0,,75.0,,2017-07-11 15:04:58.940162,47.620953,-122.346225,0101000020E6100000B003E78C28965EC032AD4D637BCF4740
13785416,1435,1243056,Shared room,,Seattle,,University District,0,0.0,1,1.0,,50.0,,2017-07-11 15:04:57.087528,47.657222,-122.319709,0101000020E610000029CFBC1C76945EC0191BBAD91FD44740
13796851,1435,1243056,Shared room,,Seattle,,University District,0,0.0,1,1.0,,45.0,,2017-07-11 15:04:57.083423,47.658868,-122.317429,0101000020E61000005473B9C150945EC0C23060C955D44740
15832380,1435,1243056,Shared room,,Seattle,,Broadway,0,0.0,1,1.0,,49.0,,2017-07-11 15:04:57.080870,47.617288,-122.324873,0101000020E61000009E961FB8CA945EC04C1B0E4B03CF4740
8155580,1435,1243056,Shared room,,Seattle,,University District,3,5.0,1,1.0,,48.0,,2017-07-11 15:04:57.073184,47.658249,-122.317639,0101000020E6100000C93B873254945EC0F6CFD38041D44740
15785257,1435,1243056,Shared room,,Seattle,,Broadway,0,0.0,1,1.0,,49.0,,2017-07-11 15:04:57.070143,47.617151,-122.323732,0101000020E6100000CC2A6C06B8945EC0CBD8D0CDFECE4740
10905619,1435,1243056,Shared room,,Seattle,,University District,1,0.0,1,1.0,,48.0,,2017-07-11 15:04:57.068106,47.657936,-122.318848,0101000020E61000004819710168945EC0376E313F37D44740
15832562,1435,1243056,Shared room,,Seattle,,Broadway,0,0.0,1,1.0,,49.0,,2017-07-11 15:04:57.064825,47.61816,-122.323225,0101000020E6100000F90FE9B7AF945EC002D9EBDD1FCF4740
10905695,1435,1243056,Shared room,,Seattle,,University District,1,0.0,1,1.0,,48.0,,2017-07-11 15:04:57.062072,47.657169,-122.319141,0101000020E610000004745FCE6C945EC0F778211D1ED44740
14917736,1435,1243056,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,49.0,,2017-07-11 15:04:57.052873,47.617633,-122.325016,0101000020E610000050ABE80FCD945EC016F71F990ECF4740
10905975,1435,1243056,Shared room,,Seattle,,University District,1,0.0,1,1.0,,50.0,,2017-07-11 15:04:57.050669,47.65792,-122.317933,0101000020E61000006D54A70359945EC031B1F9B836D44740
3888924,1435,1243056,Shared room,,Seattle,,Wallingford,5,4.5,1,1.0,,45.0,,2017-07-11 15:04:57.048470,47.651276,-122.332797,0101000020E61000003ECDC98B4C955EC0B95510035DD34740
15832286,1435,1243056,Shared room,,Seattle,,Broadway,4,5.0,1,1.0,,49.0,,2017-07-11 15:04:57.044057,47.616994,-122.324356,0101000020E6100000BA10AB3FC2945EC003EACDA8F9CE4740
8156764,1435,1243056,Shared room,,Seattle,,University District,5,5.0,1,1.0,,45.0,,2017-07-11 15:04:55.947795,47.657314,-122.31976,0101000020E61000006AA4A5F276945EC0FA997ADD22D44740
3404557,1435,1243056,Shared room,,Seattle,,Wallingford,9,5.0,1,1.0,,45.0,,2017-07-11 15:04:55.945170,47.650914,-122.330957,0101000020E610000077D844662E955EC01841632651D34740
15831717,1435,1243056,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,49.0,,2017-07-11 15:04:55.942464,47.618348,-122.323597,0101000020E61000005C0531D0B5945EC004C6FA0626CF4740
13785800,1435,1243056,Shared room,,Seattle,,University District,0,0.0,1,1.0,,48.0,,2017-07-11 15:04:55.940594,47.658143,-122.317869,0101000020E610000062DA37F757945EC0B18BA2073ED44740
13785835,1435,1243056,Shared room,,Seattle,,University District,1,0.0,1,1.0,,48.0,,2017-07-11 15:04:55.937970,47.658287,-122.318983,0101000020E6100000B83EAC376A945EC0E43098BF42D44740
10906361,1435,1243056,Shared room,,Seattle,,University District,4,4.5,1,1.0,,50.0,,2017-07-11 15:04:55.935352,47.658542,-122.318009,0101000020E61000005BB56B425A945EC06E85B01A4BD44740
10905835,1435,1243056,Shared room,,Seattle,,University District,0,0.0,1,1.0,,48.0,,2017-07-11 15:04:55.932599,47.658444,-122.317625,0101000020E610000017D9CEF753945EC0AC1F9BE447D44740
8155710,1435,1243056,Shared room,,Seattle,,University District,8,5.0,1,1.0,,45.0,,2017-07-11 15:04:55.929078,47.656882,-122.318273,0101000020E6100000CA8CB7955E945EC061AA99B514D44740
3889299,1435,1243056,Shared room,,Seattle,,Wallingford,5,4.5,1,1.0,,45.0,,2017-07-11 15:04:55.926927,47.651691,-122.332524,0101000020E6100000A648BE1248955EC07C0C569C6AD34740
8154238,1435,1243056,Shared room,,Seattle,,University District,5,5.0,1,1.0,,48.0,,2017-07-11 15:04:55.924392,47.657329,-122.317467,0101000020E6100000CAA31B6151945EC02FDB4E5B23D44740
15831406,1435,1243056,Shared room,,Seattle,,Broadway,0,0.0,1,1.0,,49.0,,2017-07-11 15:04:55.920630,47.61821,-122.325023,0101000020E6100000A9DC442DCD945EC0B3075A8121CF4740
3732076,1435,1243056,Shared room,,Seattle,,Wallingford,10,4.5,1,1.0,,45.0,,2017-07-11 15:04:55.918599,47.649898,-122.331256,0101000020E6100000A4A65D4C33955EC02FDE8FDB2FD34740
14918360,1435,1243056,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,60.0,,2017-07-11 15:04:55.915853,47.617727,-122.324475,0101000020E6100000A857CA32C4945EC0986DA7AD11CF4740
18388925,1435,12362661,Shared room,,Seattle,,Montlake,0,0.0,1,1.0,,44.0,,2017-07-11 15:04:55.913597,47.644074,-122.30393,0101000020E61000007D91D09673935EC01A1A4F0471D24740
10905350,1435,1243056,Shared room,,Seattle,,University District,3,4.5,1,1.0,,48.0,,2017-07-11 15:04:55.910833,47.656557,-122.319544,0101000020E61000008368AD6873945EC0DD7A4D0F0AD44740
3732103,1435,1243056,Shared room,,Seattle,,Wallingford,9,5.0,1,1.0,,45.0,,2017-07-11 15:04:55.902638,47.650211,-122.332035,0101000020E61000002788BA0F40955EC0EE3F321D3AD34740
3889280,1435,1243056,Shared room,,Seattle,,Wallingford,4,5.0,1,1.0,,45.0,,2017-07-11 15:04:55.898088,47.649961,-122.332702,0101000020E6100000155454FD4A955EC075560BEC31D34740
3732094,1435,1243056,Shared room,,Seattle,,Wallingford,6,4.5,1,1.0,,45.0,,2017-07-11 15:04:54.726766,47.65085,-122.332911,0101000020E6100000A25EF0694E955EC0014D840D4FD34740
3424114,1435,1243056,Shared room,,Seattle,,Wallingford,5,5.0,1,1.0,,45.0,,2017-07-11 15:04:54.724149,47.650207,-122.331104,0101000020E6100000C9E4D4CE30955EC0AD50A4FB39D34740
13674411,1435,1243056,Shared room,,Seattle,,University District,4,4.5,1,1.0,,48.0,,2017-07-11 15:04:54.721605,47.657212,-122.318869,0101000020E610000054AD855968945EC0F644D7851FD44740
3939683,1435,1243056,Shared room,,Seattle,,Wallingford,3,4.5,1,1.0,,45.0,,2017-07-11 15:04:54.718852,47.650934,-122.331326,0101000020E61000002194F77134955EC05FED28CE51D34740
3424242,1435,1243056,Shared room,,Seattle,,Wallingford,9,5.0,1,1.0,,45.0,,2017-07-11 15:04:54.715988,47.650973,-122.330884,0101000020E610000042B115342D955EC01DCA501553D34740
7985714,1435,1243056,Shared room,,Seattle,,Wallingford,4,5.0,1,1.0,,45.0,,2017-07-11 15:04:54.713315,47.650024,-122.332803,0101000020E6100000AF40F4A44C955EC0BCCE86FC33D34740
18750978,1435,12362661,Shared room,,Seattle,,Montlake,0,0.0,1,1.0,,44.0,,2017-07-11 15:04:54.708942,47.64245,-122.304069,0101000020E61000008EAED2DD75935EC058A835CD3BD24740
2986056,1435,1243056,Shared room,,Seattle,,Wallingford,5,5.0,1,1.0,,45.0,,2017-07-11 15:04:54.706813,47.650994,-122.332345,0101000020E61000004E7FF62345955EC034F279C553D34740
3889050,1435,1243056,Shared room,,Seattle,,Wallingford,5,4.5,1,1.0,,45.0,,2017-07-11 15:04:54.704727,47.651582,-122.330797,0101000020E61000005B272EC72B955EC0C554FA0967D34740
3888986,1435,1243056,Shared room,,Seattle,,Wallingford,1,0.0,1,1.0,,45.0,,2017-07-11 15:04:54.702102,47.651056,-122.330986,0101000020E6100000C45BE7DF2E955EC0AAEE91CD55D34740
18992532,1435,12362661,Shared room,,Seattle,,Montlake,1,0.0,1,1.0,,44.0,,2017-07-11 15:04:54.699564,47.643982,-122.302223,0101000020E61000005646239F57935EC0399B8E006ED24740
3403638,1435,1243056,Shared room,,Seattle,,Wallingford,10,4.5,1,1.0,,45.0,,2017-07-11 15:04:54.696074,47.650942,-122.332589,0101000020E610000099805F2349955EC0E2CB441152D34740
18750979,1435,12362661,Shared room,,Seattle,,Montlake,1,0.0,1,1.0,,44.0,,2017-07-11 15:04:54.693878,47.643381,-122.302286,0101000020E6100000790261A758935EC013EF004F5AD24740
19386722,1435,85076667,Shared room,,Seattle,,Fremont,0,0.0,1,1.0,,59.0,,2017-07-11 15:04:54.690352,47.663856,-122.353469,0101000020E610000097C9703C9F965EC06FA0C03BF9D44740
7699833,1435,9951683,Shared room,,Seattle,,Portage Bay,57,5.0,2,1.0,,59.0,,2017-07-11 15:04:54.687831,47.650006,-122.321183,0101000020E6100000FF4124438E945EC0151A886533D34740
19643971,1435,138266807,Shared room,,Seattle,,North College Park,0,0.0,2,1.0,,45.0,,2017-07-11 15:04:54.685816,47.702033,-122.334937,0101000020E61000001A4E999B6F955EC03CDBA337DCD94740
18750240,1435,12362661,Shared room,,Seattle,,Montlake,1,0.0,1,1.0,,44.0,,2017-07-11 15:04:54.683379,47.643894,-122.303749,0101000020E6100000554CA59F70935EC09A0B5C1E6BD24740
16072256,1435,15356181,Shared room,,Seattle,,Adams,0,0.0,2,1.0,,50.0,,2017-07-11 15:04:52.390869,47.671788,-122.386881,0101000020E6100000679C86A8C2985EC031EC3026FDD54740
4318709,1435,22422326,Shared room,,Seattle,,Broadway,14,4.5,2,1.0,,60.0,,2017-07-11 15:04:52.388739,47.624163,-122.324629,0101000020E61000005395B6B8C6945EC0C72FBC92E4CF4740
7805491,1435,19243902,Shared room,,Seattle,,Fremont,44,5.0,2,1.0,,50.0,,2017-07-11 15:04:52.386664,47.653605,-122.358203,0101000020E6100000109546CCEC965EC044C02154A9D34740
13796733,1435,1243056,Shared room,,Seattle,,University District,0,0.0,1,1.0,,45.0,,2017-07-11 15:04:52.384428,47.657167,-122.319535,0101000020E61000005ABBED4273945EC056815A0C1ED44740
15007987,1435,50537884,Shared room,,Seattle,,North Delridge,11,5.0,4,1.0,,45.0,,2017-07-11 15:04:52.380686,47.567872,-122.36471,0101000020E61000008CA19C6857975EC035289A07B0C84740
7219838,1435,23270234,Shared room,,Seattle,,Minor,60,4.5,3,1.0,,55.0,,2017-07-11 15:04:52.377886,47.606149,-122.303857,0101000020E6100000486AA16472935EC066C0594A96CD4740
6063416,1435,12219332,Shared room,,Seattle,,North Queen Anne,1,0.0,2,1.0,,50.0,,2017-07-11 15:04:52.375751,47.647246,-122.360427,0101000020E61000001B66683C11975EC0C13BF9F4D8D24740
18750973,1435,12362661,Shared room,,Seattle,,Montlake,1,0.0,1,1.0,,44.0,,2017-07-11 15:04:52.373575,47.642563,-122.302131,0101000020E6100000E606431D56935EC0514F1F813FD24740
19349435,1435,128536452,Shared room,,Seattle,,University District,0,0.0,1,1.0,,49.0,,2017-07-11 15:04:52.371142,47.656414,-122.317129,0101000020E61000003EE76ED74B945EC07A51BB5F05D44740
4725935,1435,7354306,Shared room,,Seattle,,Broadway,69,4.5,1,1.0,,42.0,,2017-07-11 15:04:52.367903,47.623353,-122.323069,0101000020E61000007E569929AD945EC0876EF607CACF4740
14133989,1435,85076667,Shared room,,Seattle,,Fremont,12,4.5,1,1.0,,59.0,,2017-07-11 15:04:52.365719,47.662738,-122.352479,0101000020E6100000B76114048F965EC081E84999D4D44740
6278361,1435,2392169,Shared room,,Seattle,,Central Business District,100,5.0,2,1.0,,50.0,,2017-07-11 15:04:52.363330,47.60725,-122.336671,0101000020E6100000BEA085048C955EC07D3F355EBACD4740
3697351,1435,18835179,Shared room,,Seattle,,Belltown,187,4.5,3,1.0,,55.0,,2017-07-11 15:04:52.358943,47.613814,-122.342529,0101000020E61000009F3BC1FEEB955EC0D9E9077591CE4740
19625306,1435,16851768,Shared room,,Seattle,,Broadway,0,0.0,1,1.0,,45.0,,2017-07-11 15:04:52.356654,47.620854,-122.325478,0101000020E61000005264ADA1D4945EC09FCBD42478CF4740
14465093,1435,10322518,Shared room,,Seattle,,Belltown,18,4.5,2,1.0,,60.0,,2017-07-11 15:04:52.352238,47.614712,-122.343695,0101000020E61000001E335019FF955EC0B83A00E2AECE4740
18852442,1435,131325716,Shared room,,Seattle,,Fremont,0,0.0,1,1.0,,10.0,,2017-07-11 15:04:50.265592,47.662456,-122.350236,0101000020E6100000707841446A965EC0FD84B35BCBD44740
3811955,1435,7354306,Shared room,,Seattle,,Stevens,45,4.5,1,1.0,,30.0,,2017-07-11 15:04:48.692151,47.631557,-122.301958,0101000020E6100000FFB0A54753935EC0AA471ADCD6D04740
3811828,1435,7354306,Shared room,,Seattle,,Stevens,39,4.5,1,1.0,,30.0,,2017-07-11 15:04:48.689217,47.63147,-122.301881,0101000020E61000002992AF0452935EC0DB334B02D4D04740
7873208,1435,7354306,Shared room,,Seattle,,Stevens,20,5.0,1,1.0,,35.0,,2017-07-11 15:04:48.686736,47.631216,-122.30346,0101000020E61000003AE97DE36B935EC0215B96AFCBD04740
12113826,1435,31751507,Shared room,,Seattle,,Pike-Market,35,5.0,8,1.0,,38.0,,2017-07-11 15:04:48.683637,47.608211,-122.339863,0101000020E6100000B587BD50C0955EC0A208A9DBD9CD4740
3994634,1435,7354306,Shared room,,Seattle,,Stevens,45,4.5,1,1.0,,30.0,,2017-07-11 15:04:48.681119,47.62951,-122.303075,0101000020E61000000E4FAF9465935EC0A3409FC893D04740
7873345,1435,7354306,Shared room,,Seattle,,Stevens,29,5.0,1,1.0,,30.0,,2017-07-11 15:04:48.673054,47.62974,-122.301834,0101000020E610000089B48D3F51935EC0D47D00529BD04740
3666970,1435,7354306,Shared room,,Seattle,,Stevens,41,4.5,1,1.0,,30.0,,2017-07-11 15:04:48.669854,47.630223,-122.30325,0101000020E6100000C520B07268935EC0F017B325ABD04740
6591894,1435,7354306,Shared room,,Seattle,,Stevens,37,4.5,1,1.0,,35.0,,2017-07-11 15:04:48.667776,47.630878,-122.303665,0101000020E610000026FC523F6F935EC009E23C9CC0D04740
8212989,1435,31751507,Shared room,,Seattle,,Pike-Market,50,5.0,8,1.0,,38.0,,2017-07-11 15:04:48.664792,47.607724,-122.340476,0101000020E6100000AA44D95BCA955EC0457F68E6C9CD4740
4710866,1435,7354306,Shared room,,Seattle,,Stevens,47,5.0,1,1.0,,35.0,,2017-07-11 15:04:48.662397,47.630112,-122.301934,0101000020E61000003BE3FBE252935EC098689082A7D04740
5031285,1435,25971312,Shared room,,Seattle,,International District,169,4.5,1,1.0,,35.0,,2017-07-11 15:04:48.659949,47.599249,-122.328243,0101000020E61000000589EDEE01955EC09294F430B4CC4740
10248139,1435,28883039,Shared room,,Seattle,,Broadway,39,4.5,1,1.0,,27.0,,2017-07-11 15:04:48.656878,47.616034,-122.312817,0101000020E61000008028983105945EC0AE9CBD33DACE4740
5538874,1435,10590193,Shared room,,Seattle,,Maple Leaf,3,5.0,1,1.0,,30.0,,2017-07-11 15:04:48.653950,47.704383,-122.322102,0101000020E61000007AFEB4519D945EC0DF6DDE3829DA4740
17405017,1435,7465403,Shared room,,Seattle,,Interbay,2,0.0,1,1.0,,35.0,,2017-07-11 15:04:48.651745,47.649295,-122.377113,0101000020E61000005F79909E22985EC0693A3B191CD34740
4710869,1435,7354306,Shared room,,Seattle,,Stevens,41,5.0,1,1.0,,35.0,,2017-07-11 15:04:48.649241,47.630407,-122.30149,0101000020E61000008C84B69C4B935EC0B115342DB1D04740
11641406,1435,31751507,Shared room,,Seattle,,Pike-Market,51,4.5,4,1.0,,38.0,,2017-07-11 15:04:48.647112,47.608354,-122.340309,0101000020E61000003562669FC7955EC005323B8BDECD4740
12834266,1435,38319663,Shared room,,Seattle,,University District,0,0.0,1,1.0,,30.0,,2017-07-11 15:04:48.643826,47.657386,-122.315477,0101000020E6100000F96871C630945EC0946C753925D44740
13318575,1435,25971312,Shared room,,Seattle,,International District,58,4.5,1,1.0,,35.0,,2017-07-11 15:04:48.641004,47.599584,-122.327543,0101000020E61000002942EA76F6945EC0399A232BBFCC4740
17739065,1435,121001214,Shared room,,Seattle,,University District,0,0.0,4,1.0,,20.0,,2017-07-11 15:04:47.059607,47.665819,-122.315691,0101000020E61000000F29064834945EC01807978E39D54740
8539074,1435,43629609,Shared room,,Seattle,,Mann,12,4.5,1,1.0,,36.0,,2017-07-11 15:04:47.056893,47.609806,-122.297338,0101000020E6100000EA76F69507935EC0C9737D1F0ECE4740
8670484,1435,7354306,Shared room,,Seattle,,Stevens,28,4.5,1,1.0,,31.0,,2017-07-11 15:04:47.054133,47.63089,-122.3036,0101000020E610000033C4B12E6E935EC0CDAFE600C1D04740
12378420,1435,26967583,Shared room,,Seattle,,North Queen Anne,86,4.5,1,1.0,,35.0,,2017-07-11 15:04:47.051918,47.647523,-122.356473,0101000020E61000000C3A2174D0965EC033349E08E2D24740
18044584,1435,49305020,Shared room,,Seattle,,Lower Queen Anne,4,5.0,1,1.0,,25.0,,2017-07-11 15:04:47.049699,47.62754,-122.34627,0101000020E61000008065A54929965EC04777103B53D04740
19249930,1435,131017,Shared room,,Seattle,,Cedar Park,3,5.0,1,1.0,,31.0,,2017-07-11 15:04:47.047612,47.717979,-122.295356,0101000020E61000005A2BDA1CE7925EC07E1B62BCE6DB4740
13560642,1435,78131225,Shared room,,Seattle,,North Beacon Hill,1,0.0,1,1.0,,14.0,,2017-07-11 15:04:47.044630,47.579708,-122.314736,0101000020E6100000EDB776A224945EC0629D2ADF33CA4740
